,gene,global_bin,present,avg_exp
15806,Ubash3b,0.4983607210521472,0.9433331828238588,1.6309322525274599
15807,Gm35657,0.9825787120012247,0.0,0.0
15808,1700063D05Rik,0.9754223937083808,0.0,0.0
15809,Mir100hg,0.6557765296334909,0.9866347586580576,0.9788526609164234
15810,Gm48742,0.7034906787889282,0.0,0.0
15811,Gm48740,0.9887962739700102,0.0,0.0
15812,Gm28119,0.996577167347472,0.0,0.0
15813,Gm48784,0.9856805615824095,0.0,0.0
15814,Gm35835,0.84498872836631,0.0,0.0
15815,AC160966.1,0.9981323193984908,0.0,0.0
15816,Gm35940,0.9971995277239531,0.0,0.0
15817,Gm48814,1.0,0.0,0.0
15818,Gm40513,0.998753400550393,0.0,0.0
15819,Sorl1,0.26807230346222916,0.42421095407955933,0.5276825544681095
15820,Gm16214,0.997197114228886,0.0,0.0
15821,Gm39321,1.0,0.0,0.0
15822,4930546K05Rik,0.9993774856031379,0.0,0.0
15823,Sc5d,0.40844382801298135,0.01779021989434235,0.5696582604946829
15824,Gm36435,1.0,0.0,0.0
15825,Tecta,0.9931469041048104,0.0,0.0
15826,Gm47629,1.0,0.0,0.0
15827,Tbcel,0.19776890559579435,0.15654490450173839,0.15942756775653122
15828,Gm16322,0.9996882821845925,0.0,0.0
15829,Grik4,0.6056334024503657,0.14774010023931006,0.6852644911340862
15830,Gm47931,1.0,0.0,0.0
15831,Arhgef12,0.49960440964068625,1.0,1.727016839818739
15832,Tmem136,0.7317666104915439,0.0,0.0
15833,Pou2f3,0.9884799677122802,0.0,0.0
15834,Oaf,0.9996889911912263,0.0,0.0
15835,D630033O11Rik,1.0,0.0,0.0
15836,Trim29,0.9981332018300338,0.0,0.0
15837,Gm36799,1.0,0.0,0.0
