,gene,score
113,1700003P14Rik,0.03296607712559408
114,1700006A11Rik,0.029848822398557406
115,1700006F04Rik,0.07065563355195585
116,1700006H21Rik,0.005599436910357254
117,1700006J14Rik,0.09021056731883739
118,1700007F19Rik,0.1357483011187431
119,1700007H22Rik,0.04253475460557899
120,1700007J10Rik,0.10587979923625339
121,1700007K13Rik,0.10915459353743615
122,1700007L15Rik,0.07744889370001237
123,1700007M16Rik,0.019859984180697333
124,1700007P06Rik,0.07161425700730377
125,1700008B11Rik,0.02275454623250391
126,1700008C04Rik,0.055627282463467695
127,1700008J07Rik,0.08833074628782449
128,1700008K24Rik,0.06760654872318231
129,1700008N11Rik,0.014942252516255574
130,1700008O03Rik,0.14553608303248672
131,1700008P02Rik,0.0952694540755424
132,1700009C05Rik,0.06256747430688603
133,1700009J07Rik,0.03924173607054049
134,1700009N14Rik,0.004158666580404386
135,1700010B08Rik,0.05573175942183065
136,1700010B13Rik,0.06286034126230526
137,1700010D01Rik,0.0058376320050348065
138,1700010G06Rik,0.07867564300710059
139,1700010H22Rik,0.03523340323182283
140,1700010I02Rik,0.07614081228407996
141,1700010I14Rik,0.13373942530079624
142,1700010J16Rik,0.08125527582638
143,1700010K23Rik,0.060703144294373665
144,1700010K24Rik,0.12542874011827768
145,1700010L04Rik,0.06920416996962976
146,1700011B04Rik,0.09273672950778417
147,1700011C11Rik,0.04462552697359166
148,1700011D18Rik,0.06589145658615636
149,1700011L03Rik,0.037401820679147865
150,1700011L22Rik,0.0701266008193626
151,1700011M02Rik,0.01732663164988819
152,1700012A03Rik,0.08289596683625863
153,1700012B07Rik,0.0932504322750356
154,1700012B09Rik,0.2701935166315239
155,1700012C08Rik,0.0
156,1700012C14Rik,0.06483983239953946
157,1700012D14Rik,0.2029798533731725
158,1700012D16Rik,0.03716573058456212
159,1700012E03Rik,0.0648256469781469
160,1700012I11Rik,0.06419661781635126
161,1700012J15Rik,0.0719797923415053
162,1700012P22Rik,0.05755682531511873
163,1700013D24Rik,0.01903854627125023
164,1700013F07Rik,0.1333649509251835
165,1700013G24Rik,0.0
166,1700013H16Rik,0.10880772746680707
167,1700013M08Rik,0.09023699343577765
168,1700013N06Rik,0.035921519430454366
169,1700014D04Rik,0.07786275398142684
170,1700014F14Rik,0.016672335399258435
171,1700014L14Rik,0.05561427131183326
